t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
18.616,0,0,0,197594,-6548,-111656,203117,25861,-59501,-99395,-40632,39877,-241119,-174052,148323
18.624,0,0,0,197459,-5972,-111269,204202,27312,-60350,-99085,-39956,39934,-241379,-174360,149296
18.632,0,0,0,197312,-5394,-110874,205276,28761,-61194,-98766,-39274,39987,-241630,-174664,150268
18.64,0,0,0,197155,-4815,-110472,206339,30208,-62032,-98439,-38586,40037,-241870,-174963,151241
18.648,0,0,0,196987,-4236,-110062,207390,31652,-62864,-98103,-37893,40083,-242100,-175257,152213
18.656,0,0,0,196807,-3655,-109643,208429,33094,-63690,-97759,-37194,40126,-242319,-175547,153185
18.664,0,0,0,196616,-3074,-109218,209456,34534,-64510,-97405,-36489,40165,-242528,-175831,154155
18.672,0,0,0,196415,-2492,-108785,210470,35970,-65323,-97043,-35779,40200,-242725,-176111,155125
18.68,0,0,0,196202,-1909,-108344,211472,37403,-66129,-96671,-35063,40231,-242911,-176385,156094
18.688,0,0,0,195978,-1326,-107896,212461,38833,-66929,-96291,-34343,40257,-243086,-176653,157061
18.696,0,0,0,195744,-742,-107441,213437,40258,-67722,-95901,-33616,40280,-243248,-176916,158026
18.704,0,0,0,195498,-158,-106980,214399,41680,-68508,-95502,-32885,40298,-243399,-177174,158989
18.712,0,0,0,195241,427,-106511,215348,43098,-69287,-95094,-32148,40311,-243537,-177425,159950
18.72,0,0,0,194974,1012,-106035,216284,44512,-70058,-94676,-31407,40320,-243663,-177671,160908
18.728,0,0,0,194695,1597,-105553,217206,45921,-70822,-94250,-30661,40324,-243777,-177910,161864
18.736,0,0,0,194406,2183,-105064,218113,47326,-71578,-93813,-29910,40322,-243878,-178144,162816
18.744,0,0,0,194106,2769,-104569,219007,48725,-72327,-93367,-29154,40316,-243966,-178371,163766
18.752,0,0,0,193796,3355,-104067,219886,50119,-73068,-92912,-28394,40305,-244040,-178591,164711
18.76,0,0,0,193475,3941,-103560,220751,51508,-73801,-92447,-27629,40289,-244102,-178806,165654
18.768,0,0,0,193143,4528,-103046,221601,52892,-74526,-91972,-26860,40267,-244150,-179013,166592
18.776,0,0,0,192801,5114,-102527,222437,54270,-75244,-91488,-26086,40239,-244184,-179214,167526
18.784,0,0,0,192448,5701,-102002,223258,55642,-75953,-90994,-25308,40206,-244205,-179408,168456
18.792,0,0,0,192085,6287,-101471,224064,57008,-76653,-90490,-24527,40168,-244212,-179596,169382
18.8,0,0,0,191712,6874,-100935,224854,58368,-77346,-89976,-23741,40123,-244204,-179776,170302
18.808,0,0,0,191329,7460,-100393,225630,59721,-78030,-89453,-22952,40072,-244183,-179949,171218
18.816,0,0,0,190935,8047,-99846,226390,61068,-78705,-88919,-22158,40015,-244147,-180115,172129
18.824,0,0,0,190531,8633,-99295,227135,62408,-79372,-88376,-21362,39952,-244096,-180274,173034
18.832,0,0,0,190118,9219,-98738,227865,63742,-80030,-87822,-20561,39883,-244031,-180425,173934
18.84,0,0,0,189694,9805,-98177,228579,65068,-80679,-87259,-19758,39807,-243951,-180569,174827
18.848,0,0,0,189261,10390,-97611,229277,66387,-81320,-86685,-18951,39725,-243857,-180706,175715
18.856,0,0,0,188818,10976,-97041,229960,67699,-81952,-86102,-18140,39636,-243747,-180835,176597
18.864,0,0,0,188366,11561,-96466,230627,69003,-82575,-85508,-17327,39540,-243622,-180956,177473
18.872,0,0,0,187904,12146,-95887,231278,70300,-83189,-84904,-16511,39438,-243482,-181070,178341
18.88,0,0,0,187432,12730,-95304,231913,71589,-83793,-84291,-15692,39328,-243327,-181176,179204
18.888,0,0,0,186952,13314,-94718,232532,72870,-84389,-83666,-14871,39211,-243157,-181274,180059
18.896,0,0,0,186462,13898,-94128,233135,74143,-84976,-83032,-14047,39087,-242971,-181364,180907
18.904,0,0,0,185963,14481,-93534,233722,75408,-85553,-82388,-13220,38956,-242769,-181446,181748
18.912,0,0,0,185455,15063,-92937,234293,76665,-86121,-81733,-12391,38817,-242552,-181521,182582
18.92,0,0,0,184939,15646,-92336,234848,77913,-86680,-81068,-11560,38671,-242319,-181587,183408
18.928,0,0,0,184413,16227,-91733,235387,79152,-87230,-80393,-10727,38517,-242071,-181645,184226
18.936,0,0,0,183879,16808,-91126,235910,80383,-87770,-79708,-9892,38356,-241806,-181695,185036
18.944,0,0,0,183337,17389,-90517,236416,81605,-88301,-79012,-9055,38186,-241526,-181737,185839
18.952,0,0,0,182786,17969,-89905,236906,82819,-88822,-78306,-8217,38009,-241229,-181771,186633
18.96,0,0,0,182227,18548,-89291,237380,84023,-89334,-77590,-7377,37824,-240917,-181796,187418
18.968,0,0,0,181659,19126,-88674,237838,85218,-89837,-76864,-6536,37631,-240589,-181814,188195
18.976,0,0,0,181084,19704,-88055,238279,86403,-90330,-76127,-5693,37429,-240244,-181823,188964
18.984,0,0,0,180501,20281,-87434,238704,87580,-90813,-75380,-4850,37219,-239884,-181807,189723
18.992,0,0,0,179910,20858,-86812,239113,88747,-91287,-74623,-4005,37001,-239507,-181815,190474
19,0,0,0,179312,21433,-86187,239506,89904,-91752,-73855,-3160,36775,-239114,-181799,191215
19.008,0,0,0,178706,22008,-85561,239883,91052,-92207,-73077,-2314,36540,-238705,-181774,191947
19.016,0,0,0,178093,22582,-84934,240243,92189,-92652,-72290,-1468,36296,-238280,-181741,192670
19.024,0,0,0,177472,23155,-84305,240588,93317,-93088,-71491,-621,36044,-237839,-181700,193383
19.032,0,0,0,176845,23727,-83676,240916,94435,-93515,-70683,226,35783,-237381,-181650,194086
19.04,0,0,0,176211,24298,-83045,241228,95543,-93931,-69865,1073,35514,-236907,-181591,194780
19.048,0,0,0,175570,24868,-82413,241525,96641,-94339,-69036,1921,35235,-236417,-181524,195464
19.056,0,0,0,174922,25438,-81781,241805,97729,-94736,-68197,2767,34948,-235911,-181448,196137
19.064,0,0,0,174268,26006,-81148,242070,98806,-95125,-67348,3614,34651,-235388,-181364,196801
19.072,0,0,0,173607,26573,-80515,242318,99873,-95503,-66489,4460,34346,-234849,-181272,197454
19.08,0,0,0,172941,27139,-79882,242551,100930,-95873,-65620,5305,34031,-234294,-181171,198097
19.088,0,0,0,172268,27704,-79249,242768,101976,-96232,-64741,6150,33708,-233723,-181061,198729
19.096,0,0,0,171590,28267,-78616,242970,103011,-96583,-63852,6993,33375,-233136,-180943,199351
19.104,0,0,0,170906,28830,-77982,243156,104036,-96923,-62953,7836,33033,-232533,-180816,199962
19.112,0,0,0,170216,29391,-77350,243326,105050,-97255,-62045,8677,32682,-231914,-180681,200562
19.12,0,0,0,169521,29951,-76718,243481,106053,-97577,-61126,9517,32321,-231279,-180537,201151
19.128,0,0,0,168821,30509,-76086,243621,107046,-97890,-60198,10355,31951,-230628,-180385,201729
19.136,0,0,0,168116,31066,-75455,243746,108027,-98193,-59260,11191,31572,-229961,-180224,202296
19.144,0,0,0,167406,31622,-74825,243856,108998,-98487,-58312,12025,31183,-229278,-180055,202852
19.152,0,0,0,166691,32176,-74196,243950,109957,-98772,-57355,12858,30785,-228580,-179878,203396
19.16,0,0,0,165972,32729,-73569,244030,110905,-99048,-56388,13688,30378,-227866,-179692,203929
19.168,0,0,0,165248,33280,-72943,244095,111843,-99314,-55412,14516,29961,-227136,-179497,204451
19.176,0,0,0,164520,33830,-72318,244146,112769,-99572,-54426,15341,29535,-226391,-179295,204961
19.184,0,0,0,163789,34378,-71694,244182,113684,-99820,-53431,16163,29099,-225631,-179084,205460
19.192,0,0,0,163053,34924,-71073,244203,114588,-100059,-52427,16983,28654,-224855,-178865,205947
19.2,0,0,0,162313,35469,-70453,244211,115480,-100290,-51414,17799,28200,-224065,-178637,206422
19.208,0,0,0,161571,36011,-69836,244204,116362,-100511,-50392,18612,27736,-223259,-178401,206885
19.216,0,0,0,160824,36552,-69220,244183,117231,-100724,-49361,19422,27263,-222438,-178157,207337
19.224,0,0,0,160075,37092,-68607,244149,118090,-100928,-48320,20229,26780,-221602,-177905,207776
19.232,0,0,0,159323,37629,-67996,244101,118937,-101123,-47272,21032,26288,-220752,-177645,208204
19.24,0,0,0,158568,38164,-67387,244039,119773,-101309,-46214,21830,25787,-219887,-177377,208619
19.248,0,0,0,157811,38697,-66781,243965,120597,-101487,-45148,22625,25276,-219008,-177101,209023
19.256,0,0,0,157051,39228,-66178,243877,121410,-101657,-44074,23416,24756,-218114,-176817,209414
19.264,0,0,0,156289,39757,-65578,243776,122212,-101818,-42991,24203,24228,-217207,-176525,209794
19.272,0,0,0,155524,40284,-64981,243662,123002,-101971,-41901,24984,23690,-216285,-176225,210161
19.28,0,0,0,154759,40808,-64386,243536,123780,-102115,-40802,25762,23143,-215349,-175918,210516
19.288,0,0,0,153991,41330,-63795,243398,124548,-102251,-39695,26534,22586,-214400,-175602,210858
19.296,0,0,0,153222,41850,-63208,243247,125303,-102380,-38581,27302,22022,-213438,-175280,211189
19.304,0,0,0,152452,42367,-62623,243085,126048,-102500,-37459,28064,21448,-212462,-174949,211507
19.312,0,0,0,151681,42882,-62043,242910,126780,-102612,-36330,28821,20865,-211473,-174612,211813
19.32,0,0,0,150909,43394,-61466,242724,127502,-102717,-35194,29573,20274,-210471,-174266,212107
19.328,0,0,0,150136,43903,-60892,242527,128212,-102813,-34050,30319,19675,-209457,-173914,212388
19.336,0,0,0,149363,44410,-60323,242318,128910,-102903,-32900,31059,19067,-208430,-173554,212657
19.344,0,0,0,148590,44914,-59757,242099,129597,-102984,-31743,31793,18450,-207391,-173188,212914
19.352,0,0,0,147816,45415,-59196,241869,130273,-103059,-30580,32522,17826,-206340,-172814,213159
19.36,0,0,0,147043,45914,-58638,241629,130937,-103126,-29410,33244,17193,-205277,-172433,213391
19.368,0,0,0,146271,46409,-58085,241378,131590,-103185,-28234,33960,16553,-204203,-172046,213611
19.376,0,0,0,145498,46901,-57536,241118,132232,-103238,-27053,34669,15905,-203118,-171651,213819
19.384,0,0,0,144727,47391,-56992,240847,132862,-103284,-25865,35371,15249,-202021,-171251,214015
19.392,0,0,0,143957,47877,-56452,240568,133481,-103323,-24673,36067,14585,-200914,-170843,214198
19.4,0,0,0,143188,48360,-55917,240279,134089,-103355,-23475,36756,13915,-199796,-170430,214370
19.408,0,0,0,142420,48839,-55387,239981,134686,-103381,-22273,37438,13237,-198669,-170010,214529
19.416,0,0,0,141654,49315,-54861,239675,135272,-103400,-21066,38112,12553,-197531,-169584,214677
19.424,0,0,0,140890,49788,-54341,239361,135846,-103413,-19854,38779,11862,-196384,-169152,214812
19.432,0,0,0,140129,50257,-53825,239038,136410,-103420,-18639,39439,11164,-195228,-168714,214936
19.44,0,0,0,139369,50722,-53315,238707,136962,-103421,-17420,40091,10460,-194063,-168271,215048
19.448,0,0,0,138612,51184,-52809,238370,137504,-103415,-16197,40735,9750,-192890,-167822,215148
19.456,0,0,0,137858,51642,-52309,238025,138034,-103404,-14971,41372,9034,-191708,-167367,215236
19.464,0,0,0,137107,52096,-51814,237673,138554,-103388,-13743,42000,8313,-190519,-166908,215313
19.472,0,0,0,136359,52546,-51325,237314,139063,-103366,-12511,42620,7586,-189322,-166443,215379
19.48,0,0,0,135614,52992,-50841,236949,139562,-103338,-11278,43232,6854,-188118,-165974,215433
19.488,0,0,0,134874,53434,-50363,236579,140049,-103306,-10043,43835,6118,-186908,-165499,215476
19.496,0,0,0,134137,53871,-49890,236202,140527,-103268,-8807,44430,5377,-185691,-165021,215508
19.504,0,0,0,133404,54305,-49423,235821,140993,-103225,-7570,45017,4632,-184469,-164538,215529
19.512,0,0,0,132676,54734,-48962,235434,141450,-103178,-6332,45594,3883,-183242,-164051,215539
19.52,0,0,0,131952,55159,-48506,235043,141895,-103126,-5094,46163,3130,-182009,-163560,215538
19.528,0,0,0,131233,55579,-48057,234647,142331,-103070,-3856,46723,2374,-180773,-163065,215527
19.536,0,0,0,130520,55994,-47614,234248,142757,-103010,-2618,47273,1615,-179532,-162567,215506
19.544,0,0,0,129812,56405,-47176,233845,143172,-102945,-1382,47815,854,-178289,-162065,215474
19.552,0,0,0,129109,56811,-46745,233439,143577,-102877,-147,48347,91,-177042,-161561,215432
19.56,0,0,0,128412,57212,-46320,233030,143973,-102805,1085,48870,-675,-175793,-161054,215381
19.568,0,0,0,127721,57609,-45901,232618,144358,-102729,2315,49384,-1441,-174543,-160544,215319
19.576,0,0,0,127037,58000,-45489,232204,144734,-102650,3542,49888,-2209,-173291,-160033,215249
19.584,0,0,0,126359,58386,-45083,231788,145100,-102568,4766,50383,-2977,-172039,-159519,215169
19.592,0,0,0,125688,58767,-44683,231371,145457,-102483,5985,50868,-3746,-170787,-159004,215080
19.6,0,0,0,125024,59142,-44290,230953,145804,-102395,7200,51343,-4514,-169536,-158487,214982
19.608,0,0,0,124368,59513,-43904,230534,146142,-102304,8410,51809,-5282,-168286,-157969,214876
19.616,0,0,0,123719,59877,-43524,230115,146470,-102211,9614,52264,-6048,-167039,-157451,214762
19.624,0,0,0,123078,60236,-43151,229696,146790,-102115,10811,52710,-6813,-165794,-156932,214640
19.632,0,0,0,122444,60590,-42784,229278,147100,-102018,12002,53146,-7576,-164552,-156413,214510
19.64,0,0,0,121820,60937,-42425,228860,147401,-101919,13185,53572,-8336,-163315,-155894,214373
19.648,0,0,0,121204,61279,-42072,228444,147694,-101817,14359,53988,-9093,-162083,-155376,214228
19.656,0,0,0,120596,61615,-41726,228029,147978,-101715,15525,54394,-9846,-160857,-154859,214077
19.664,0,0,0,119998,61945,-41388,227616,148253,-101611,16681,54790,-10595,-159637,-154343,213920
19.672,0,0,0,119410,62269,-41056,227206,148519,-101506,17827,55175,-11340,-158425,-153830,213757
19.68,0,0,0,118830,62586,-40731,226798,148778,-101400,18961,55551,-12079,-157221,-153318,213588
19.688,0,0,0,118261,62897,-40414,226394,149028,-101293,20084,55916,-12812,-156026,-152809,213413
19.696,0,0,0,117702,63202,-40103,225993,149269,-101186,21195,56272,-13539,-154842,-152303,213234
19.704,0,0,0,117154,63500,-39800,225597,149503,-101079,22291,56617,-14258,-153668,-151801,213051
19.712,0,0,0,116616,63792,-39505,225205,149729,-100971,23374,56952,-14970,-152507,-151303,212863
19.72,0,0,0,116089,64077,-39216,224818,149947,-100863,24442,57277,-15674,-151358,-150809,212672
19.728,0,0,0,115573,64356,-38935,224436,150157,-100756,25495,57592,-16368,-150224,-150320,212477
19.736,0,0,0,115068,64627,-38662,224059,150359,-100649,26530,57896,-17053,-149105,-149836,212280
19.744,0,0,0,114576,64892,-38396,223689,150554,-100543,27548,58191,-17728,-148002,-149359,212081
19.752,0,0,0,114095,65149,-38137,223325,150742,-100438,28548,58475,-18392,-146916,-148888,211880
19.76,0,0,0,113627,65399,-37887,222968,150922,-100333,29529,58750,-19044,-145848,-148424,211677
19.768,0,0,0,113171,65642,-37643,222619,151096,-100230,30489,59015,-19684,-144800,-147967,211474
19.776,0,0,0,112728,65878,-37408,222277,151262,-100128,31429,59269,-20311,-143772,-147519,211271
19.784,0,0,0,112298,66107,-37180,221942,151421,-100028,32346,59514,-20924,-142767,-147080,211068
19.792,0,0,0,111881,66327,-36961,221617,151573,-99930,33240,59749,-21523,-141784,-146649,210866
19.8,0,0,0,111477,66541,-36749,221300,151718,-99834,34111,59974,-22106,-140825,-146229,210665
19.808,0,0,0,111088,66746,-36545,220992,151857,-99740,34957,60189,-22674,-139892,-145819,210467
19.816,0,0,0,110712,66944,-36349,220694,151989,-99648,35777,60395,-23225,-138986,-145420,210270
19.824,0,0,0,110351,67134,-36161,220406,152115,-99559,36570,60591,-23758,-138107,-145033,210077
19.832,0,0,0,110004,67316,-35982,220128,152234,-99472,37335,60777,-24274,-137258,-144658,209888
19.84,0,0,0,109672,67490,-35810,219861,152347,-99389,38072,60954,-24770,-136439,-144297,209703
19.848,0,0,0,109355,67656,-35647,219605,152454,-99308,38779,61121,-25247,-135651,-143948,209523
19.856,0,0,0,109054,67814,-35492,219360,152555,-99231,39455,61280,-25704,-134897,-143614,209348
19.864,0,0,0,108768,67963,-35345,219127,152649,-99157,40099,61428,-26140,-134177,-143294,209180
19.872,0,0,0,108497,68104,-35207,218906,152738,-99086,40711,61568,-26554,-133492,-142990,209018
19.88,0,0,0,108243,68237,-35077,218697,152820,-99019,41289,61698,-26945,-132844,-142702,208863
19.888,0,0,0,108004,68361,-34955,218501,152897,-98956,41833,61819,-27314,-132234,-142431,208716
19.896,0,0,0,107782,68476,-34843,218318,152968,-98897,42341,61931,-27658,-131662,-142176,208577
19.904,0,0,0,107577,68582,-34739,218148,153033,-98843,42813,62034,-27979,-131131,-141940,208447
19.912,0,0,0,107388,68680,-34643,217992,153092,-98792,43248,62128,-28274,-130642,-141721,208326
19.92,0,0,0,107217,68769,-34556,217850,153146,-98746,43644,62213,-28543,-130195,-141521,208215
19.928,0,0,0,107063,68849,-34479,217721,153194,-98704,44002,62289,-28786,-129791,-141341,208114
19.936,0,0,0,106926,68919,-34410,217607,153236,-98667,44320,62357,-29002,-129432,-141180,208024
19.944,0,0,0,106807,68981,-34350,217508,153273,-98634,44597,62415,-29191,-129118,-141040,207944
19.952,0,0,0,106706,69033,-34299,217423,153304,-98607,44834,62464,-29352,-128851,-140920,207877
19.96,0,0,0,106623,69076,-34257,217353,153330,-98584,45028,62505,-29484,-128630,-140822,207821
19.968,0,0,0,106558,69110,-34224,217299,153350,-98566,45181,62536,-29588,-128458,-140745,207777
19.976,0,0,0,106511,69134,-34201,217259,153364,-98553,45290,62559,-29662,-128334,-140689,207745
19.984,0,0,0,106483,69148,-34187,217236,153372,-98545,45356,62572,-29707,-128259,-140656,207726
19.992,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.008,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.016,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.024,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.032,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.04,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.048,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.056,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.064,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.072,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.08,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.088,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.096,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.104,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.112,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.12,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.128,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.136,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.144,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.152,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.16,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.168,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.176,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.184,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.192,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.2,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.208,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.216,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.224,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.232,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.24,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.248,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.256,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.264,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.272,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.28,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.288,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.296,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.304,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.312,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.32,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.328,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.336,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.344,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.352,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.36,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.368,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.376,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.384,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.392,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.4,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.408,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.416,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.424,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.432,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.44,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.448,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.456,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.464,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.472,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.48,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.488,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.496,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.504,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.512,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.52,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.528,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.536,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.544,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.552,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.56,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.568,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.576,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.584,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.592,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.6,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.608,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.616,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.624,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.632,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.64,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.648,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.656,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.664,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.672,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.68,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.688,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.696,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.704,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.712,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.72,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.728,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.736,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.744,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.752,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.76,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.768,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
20.776,0,0,0,106473,69153,-34182,217228,153375,-98543,45378,62577,-29722,-128234,-140644,207720
20.784,0,0,0,106489,69169,-34166,217244,153391,-98527,45394,62593,-29706,-128218,-140628,207736
