t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
4.808,0,0,0,190870,23906,-91459,356790,192823,-203123,-190871,-23907,91458,-356791,-192824,203122
4.816,0,0,0,191058,23953,-91541,357147,192983,-203303,-191059,-23954,91540,-357148,-192984,203302
4.824,0,0,0,191238,23999,-91619,357489,193137,-203475,-191239,-24000,91618,-357490,-193138,203474
4.832,0,0,0,191410,24043,-91695,357817,193284,-203640,-191411,-24044,91694,-357818,-193285,203639
4.84,0,0,0,191575,24084,-91766,358130,193425,-203798,-191576,-24085,91765,-358131,-193426,203797
4.848,0,0,0,191731,24124,-91835,358428,193558,-203947,-191732,-24125,91834,-358429,-193559,203946
4.856,0,0,0,191880,24162,-91899,358710,193685,-204090,-191881,-24163,91898,-358711,-193686,204089
4.864,0,0,0,192020,24198,-91961,358978,193805,-204224,-192021,-24199,91960,-358979,-193806,204223
4.872,0,0,0,192153,24231,-92018,359230,193918,-204351,-192154,-24232,92017,-359231,-193919,204350
4.88,0,0,0,192277,24263,-92073,359467,194024,-204470,-192278,-24264,92072,-359468,-194025,204469
4.888,0,0,0,192393,24293,-92123,359688,194123,-204581,-192394,-24294,92122,-359689,-194124,204580
4.896,0,0,0,192501,24320,-92170,359894,194216,-204684,-192502,-24321,92169,-359895,-194217,204683
4.904,0,0,0,192601,24346,-92214,360084,194301,-204780,-192602,-24347,92213,-360085,-194302,204779
4.912,0,0,0,192693,24369,-92254,360258,194379,-204867,-192694,-24370,92253,-360259,-194380,204866
4.92,0,0,0,192776,24390,-92290,360416,194449,-204947,-192777,-24391,92289,-360417,-194450,204946
4.928,0,0,0,192850,24409,-92322,360558,194513,-205018,-192851,-24410,92321,-360559,-194514,205017
4.936,0,0,0,192916,24426,-92351,360684,194569,-205081,-192917,-24427,92350,-360685,-194570,205080
4.944,0,0,0,192974,24441,-92376,360793,194618,-205136,-192975,-24442,92375,-360794,-194619,205135
4.952,0,0,0,193022,24453,-92397,360886,194660,-205183,-193023,-24454,92396,-360887,-194661,205182
4.96,0,0,0,193062,24464,-92415,360962,194694,-205221,-193063,-24465,92414,-360963,-194695,205220
4.968,0,0,0,193094,24472,-92428,361022,194721,-205251,-193095,-24473,92427,-361023,-194722,205250
4.976,0,0,0,193116,24477,-92438,361065,194740,-205272,-193117,-24478,92437,-361066,-194741,205271
4.984,0,0,0,193130,24481,-92444,361090,194751,-205285,-193131,-24482,92443,-361091,-194752,205284
4.992,0,0,0,193134,24482,-92446,361099,194755,-205290,-193135,-24483,92445,-361100,-194756,205289
5,0,0,0,193150,24498,-92430,361115,194771,-205274,-193119,-24467,92461,-361084,-194740,205305
5.008,0,0,0,193133,24485,-92444,361099,194754,-205291,-193136,-24480,92447,-361100,-194758,205287
5.016,0,0,0,193130,24493,-92438,361098,194749,-205296,-193139,-24472,92453,-361101,-194762,205283
5.024,0,0,0,193125,24507,-92427,361097,194741,-205303,-193144,-24458,92464,-361085,-194770,205275
5.032,0,0,0,193119,24526,-92413,361096,194730,-205314,-193151,-24439,92478,-361103,-194781,205264
5.04,0,0,0,193110,24551,-92394,361094,194716,-205328,-193159,-24414,92496,-361104,-194795,205251
5.048,0,0,0,193099,24581,-92372,361092,194700,-205344,-193170,-24384,92519,-361106,-194812,205234
5.056,0,0,0,193087,24617,-92345,361090,194680,-205363,-193183,-24348,92545,-361108,-194831,205215
5.064,0,0,0,193072,24657,-92315,361087,194657,-205386,-193197,-24307,92576,-361111,-194854,205192
5.072,0,0,0,193056,24703,-92280,361084,194631,-205411,-193213,-24261,92610,-361114,-194880,205167
5.08,0,0,0,193038,24755,-92242,361081,194602,-205439,-193231,-24210,92649,-361117,-194908,205139
5.088,0,0,0,193018,24811,-92200,361077,194571,-205470,-193251,-24154,92691,-361120,-194940,205108
5.096,0,0,0,192996,24873,-92154,361073,194536,-205503,-193272,-24092,92736,-361124,-194974,205074
5.104,0,0,0,192973,24939,-92104,361068,194499,-205539,-193296,-24025,92786,-361128,-195011,205037
5.112,0,0,0,192947,25011,-92051,361063,194458,-205578,-193321,-23954,92840,-361132,-195051,204998
5.12,0,0,0,192920,25087,-91994,361057,194415,-205620,-193348,-23877,92897,-361136,-195093,204956
5.128,0,0,0,192891,25169,-91933,361051,194369,-205664,-193376,-23796,92957,-361141,-195138,204911
5.136,0,0,0,192860,25255,-91868,361045,194321,-205711,-193406,-23709,93022,-361145,-195186,204863
5.144,0,0,0,192828,25346,-91800,361038,194269,-205760,-193438,-23618,93090,-361150,-195236,204812
5.152,0,0,0,192793,25442,-91728,361030,194215,-205812,-193471,-23522,93161,-361155,-195289,204759
5.16,0,0,0,192757,25542,-91653,361022,194158,-205866,-193506,-23421,93237,-361160,-195345,204703
5.168,0,0,0,192720,25648,-91574,361013,194098,-205923,-193543,-23315,93315,-361165,-195403,204644
5.176,0,0,0,192680,25758,-91492,361004,194035,-205982,-193581,-23205,93397,-361170,-195464,204582
5.184,0,0,0,192639,25872,-91406,360995,193970,-206044,-193621,-23090,93483,-361175,-195526,204518
5.192,0,0,0,192596,25991,-91317,360984,193902,-206107,-193662,-22970,93572,-361180,-195592,204452
5.2,0,0,0,192552,26115,-91224,360973,193831,-206174,-193704,-22846,93664,-361185,-195660,204382
5.208,0,0,0,192505,26243,-91128,360962,193758,-206242,-193749,-22718,93759,-361190,-195730,204310
5.216,0,0,0,192457,26376,-91029,360950,193681,-206313,-193794,-22585,93858,-361195,-195802,204235
5.224,0,0,0,192408,26512,-90926,360937,193603,-206385,-193841,-22447,93960,-361200,-195876,204158
5.232,0,0,0,192356,26653,-90820,360923,193521,-206460,-193890,-22305,94066,-361204,-195953,204078
5.24,0,0,0,192303,26799,-90711,360909,193437,-206537,-193939,-22159,94174,-361209,-196032,203995
5.248,0,0,0,192249,26948,-90599,360894,193351,-206617,-193990,-22008,94286,-361213,-196113,203910
5.256,0,0,0,192192,27102,-90483,360878,193261,-206698,-194043,-21854,94400,-361217,-196196,203822
5.264,0,0,0,192135,27260,-90364,360861,193169,-206781,-194096,-21695,94518,-361221,-196282,203732
5.272,0,0,0,192075,27422,-90242,360844,193075,-206866,-194151,-21531,94639,-361224,-196369,203639
5.28,0,0,0,192014,27588,-90118,360825,192978,-206953,-194208,-21364,94763,-361227,-196458,203543
5.288,0,0,0,191951,27758,-89990,360806,192878,-207042,-194265,-21193,94890,-361230,-196549,203445
5.296,0,0,0,191887,27932,-89859,360786,192776,-207132,-194324,-21017,95019,-361232,-196642,203344
5.304,0,0,0,191821,28110,-89725,360765,192671,-207225,-194383,-20838,95152,-361234,-196737,203241
5.312,0,0,0,191753,28291,-89588,360743,192564,-207319,-194444,-20654,95287,-361236,-196834,203136
5.32,0,0,0,191684,28477,-89448,360720,192454,-207414,-194506,-20467,95425,-361220,-196932,203027
5.328,0,0,0,191613,28666,-89305,360696,192342,-207512,-194569,-20276,95566,-361237,-197032,202917
5.336,0,0,0,191540,28858,-89160,360670,192227,-207611,-194634,-20081,95710,-361221,-197134,202803
5.344,0,0,0,191466,29055,-89012,360644,192110,-207712,-194699,-19882,95857,-361236,-197238,202688
5.352,0,0,0,191391,29255,-88860,360617,191990,-207814,-194765,-19679,96006,-361235,-197343,202569
5.36,0,0,0,191314,29459,-88707,360589,191868,-207917,-194832,-19473,96157,-361233,-197450,202449
5.368,0,0,0,191235,29666,-88550,360559,191743,-208022,-194900,-19263,96312,-361230,-197558,202326
5.376,0,0,0,191155,29876,-88391,360529,191616,-208129,-194970,-19050,96469,-361227,-197668,202200
5.384,0,0,0,191073,30090,-88229,360497,191486,-208237,-195040,-18833,96628,-361223,-197779,202072
5.392,0,0,0,190990,30308,-88064,360463,191354,-208346,-195110,-18612,96790,-361218,-197891,201941
5.4,0,0,0,190905,30528,-87897,360429,191219,-208456,-195182,-18388,96954,-361212,-198005,201808
5.408,0,0,0,190818,30752,-87727,360393,191082,-208568,-195255,-18160,97121,-361206,-198121,201673
5.416,0,0,0,190730,30979,-87555,360356,190943,-208680,-195328,-17929,97290,-361198,-198237,201535
5.424,0,0,0,190641,31210,-87380,360318,190801,-208794,-195402,-17695,97461,-361190,-198355,201395
5.432,0,0,0,190550,31443,-87203,360278,190657,-208909,-195477,-17457,97635,-361181,-198474,201252
5.44,0,0,0,190458,31680,-87024,360237,190510,-209025,-195553,-17216,97811,-361170,-198594,201107
5.448,0,0,0,190364,31919,-86842,360195,190361,-209143,-195629,-16972,97989,-361159,-198715,200960
5.456,0,0,0,190268,32162,-86657,360151,190210,-209261,-195706,-16724,98170,-361147,-198837,200810
5.464,0,0,0,190171,32407,-86471,360105,190056,-209380,-195784,-16473,98352,-361133,-198961,200658
5.472,0,0,0,190073,32656,-86282,360059,189900,-209499,-195862,-16220,98537,-361119,-199085,200503
5.48,0,0,0,189973,32907,-86091,360010,189742,-209620,-195941,-15963,98723,-361103,-199211,200346
5.488,0,0,0,189872,33161,-85897,359960,189581,-209742,-196020,-15703,98912,-361086,-199337,200187
5.496,0,0,0,189769,33418,-85701,359908,189418,-209864,-196100,-15440,99103,-361068,-199464,200026
5.504,0,0,0,189665,33677,-85504,359855,189253,-209987,-196181,-15174,99295,-361049,-199592,199862
5.512,0,0,0,189559,33939,-85304,359800,189086,-210111,-196262,-14906,99490,-361028,-199721,199696
5.52,0,0,0,189452,34204,-85102,359744,188916,-210235,-196343,-14634,99686,-361006,-199850,199527
5.528,0,0,0,189343,34471,-84898,359686,188744,-210360,-196425,-14360,99884,-360983,-199980,199356
5.536,0,0,0,189233,34741,-84692,359626,188569,-210486,-196508,-14083,100084,-360959,-200111,199183
5.544,0,0,0,189122,35013,-84484,359564,188393,-210612,-196590,-13803,100286,-360933,-200243,199008
5.552,0,0,0,189009,35288,-84274,359501,188214,-210738,-196674,-13520,100490,-360906,-200375,198830
5.56,0,0,0,188895,35565,-84062,359436,188033,-210865,-196757,-13235,100695,-360877,-200508,198651
5.568,0,0,0,188779,35844,-83848,359369,187850,-210992,-196841,-12947,100902,-360847,-200641,198469
5.576,0,0,0,188662,36126,-83633,359301,187665,-211120,-196925,-12657,101110,-360815,-200775,198284
5.584,0,0,0,188544,36410,-83415,359230,187477,-211248,-197009,-12364,101320,-360782,-200909,198098
5.592,0,0,0,188424,36696,-83196,359158,187287,-211376,-197094,-12068,101532,-360747,-201043,197909
5.6,0,0,0,188303,36984,-82975,359083,187095,-211505,-197179,-11770,101745,-360711,-201178,197718
5.608,0,0,0,188181,37274,-82753,359007,186901,-211634,-197264,-11470,101959,-360673,-201314,197525
5.616,0,0,0,188057,37567,-82528,358929,186705,-211763,-197349,-11167,102175,-360634,-201449,197330
5.624,0,0,0,187932,37861,-82302,358849,186507,-211892,-197434,-10862,102392,-360592,-201585,197133
5.632,0,0,0,187805,38157,-82075,358768,186307,-212021,-197520,-10555,102611,-360550,-201721,196933
5.64,0,0,0,187678,38455,-81846,358684,186104,-212150,-197605,-10246,102831,-360505,-201857,196732
5.648,0,0,0,187549,38755,-81615,358598,185900,-212279,-197691,-9934,103052,-360459,-201994,196528
5.656,0,0,0,187418,39057,-81383,358510,185693,-212408,-197777,-9620,103274,-360411,-202130,196322
5.664,0,0,0,187287,39361,-81149,358420,185485,-212537,-197863,-9304,103498,-360361,-202267,196115
5.672,0,0,0,187154,39666,-80914,358328,185274,-212667,-197948,-8986,103723,-360310,-202404,195905
5.68,0,0,0,187020,39973,-80678,358234,185062,-212795,-198034,-8666,103948,-360257,-202540,195693
5.688,0,0,0,186884,40282,-80440,358139,184848,-212924,-198120,-8344,104175,-360202,-202677,195479
5.696,0,0,0,186748,40592,-80201,358041,184631,-213053,-198206,-8021,104403,-360145,-202814,195263
5.704,0,0,0,186610,40904,-79961,357940,184413,-213181,-198291,-7695,104632,-360086,-202950,195045
5.712,0,0,0,186471,41218,-79720,357838,184192,-213309,-198377,-7367,104862,-360026,-203087,194825
5.72,0,0,0,186330,41532,-79477,357734,183970,-213437,-198463,-7038,105092,-359963,-203223,194604
5.728,0,0,0,186189,41848,-79233,357628,183746,-213564,-198548,-6707,105324,-359899,-203359,194380
5.736,0,0,0,186046,42166,-78988,357519,183520,-213691,-198633,-6374,105556,-359833,-203495,194154
5.744,0,0,0,185902,42485,-78742,357409,183293,-213818,-198718,-6039,105790,-359765,-203631,193927
5.752,0,0,0,185757,42805,-78495,357296,183063,-213944,-198803,-5703,106024,-359695,-203766,193697
5.76,0,0,0,185611,43126,-78246,357181,182832,-214070,-198887,-5365,106258,-359623,-203901,193466
5.768,0,0,0,185464,43449,-77997,357064,182598,-214195,-198972,-5026,106494,-359549,-204036,193233
5.776,0,0,0,185315,43773,-77747,356945,182363,-214320,-199056,-4685,106730,-359473,-204170,192998
5.784,0,0,0,185166,44097,-77496,356823,182127,-214444,-199140,-4343,106966,-359395,-204304,192762
5.792,0,0,0,185015,44423,-77244,356700,181888,-214568,-199223,-3999,107204,-359316,-204438,192523
5.8,0,0,0,184863,44750,-76991,356574,181648,-214691,-199307,-3654,107441,-359234,-204571,192283
5.808,0,0,0,184711,45078,-76738,356447,181407,-214814,-199390,-3308,107679,-359150,-204704,192041
5.816,0,0,0,184557,45406,-76483,356317,181163,-214935,-199472,-2960,107918,-359064,-204836,191798
5.824,0,0,0,184402,45736,-76228,356184,180918,-215056,-199554,-2612,108157,-358977,-204967,191553
5.832,0,0,0,184246,46066,-75972,356050,180672,-215177,-199636,-2262,108397,-358887,-205098,191306
5.84,0,0,0,184089,46397,-75716,355914,180423,-215296,-199718,-1910,108636,-358795,-205229,191058
5.848,0,0,0,183931,46729,-75459,355775,180174,-215415,-199799,-1558,108876,-358701,-205359,190808
5.856,0,0,0,183772,47062,-75201,355634,179922,-215533,-199879,-1205,109117,-358605,-205488,190556
5.864,0,0,0,183613,47395,-74943,355491,179670,-215650,-199959,-850,109357,-358508,-205616,190303
5.872,0,0,0,183452,47729,-74684,355346,179415,-215766,-200039,-495,109598,-358408,-205744,190048
5.88,0,0,0,183290,48063,-74425,355199,179160,-215882,-200118,-139,109839,-358306,-205871,189792
5.888,0,0,0,183128,48398,-74165,355050,178903,-215996,-200197,218,110080,-358202,-205998,189535
5.896,0,0,0,182964,48733,-73905,354899,178644,-216110,-200275,576,110321,-358096,-206123,189276
5.904,0,0,0,182800,49069,-73645,354745,178385,-216223,-200353,935,110562,-357988,-206248,189015
5.912,0,0,0,182635,49405,-73384,354589,178123,-216334,-200430,1295,110803,-357878,-206372,188754
5.92,0,0,0,182469,49742,-73123,354432,177861,-216445,-200507,1655,111045,-357766,-206495,188491
5.928,0,0,0,182302,50078,-72862,354272,177597,-216555,-200583,2016,111286,-357653,-206618,188226
5.936,0,0,0,182134,50415,-72600,354110,177332,-216664,-200658,2377,111526,-357537,-206739,187961
5.944,0,0,0,181966,50753,-72339,353946,177066,-216771,-200733,2739,111767,-357419,-206860,187694
5.952,0,0,0,181796,51090,-72077,353780,176799,-216878,-200807,3102,112008,-357299,-206980,187426
5.96,0,0,0,181627,51428,-71815,353612,176530,-216983,-200881,3465,112248,-357177,-207098,187156
5.968,0,0,0,181456,51765,-71553,353442,176261,-217088,-200954,3828,112488,-357054,-207216,186886
5.976,0,0,0,181285,52103,-71291,353270,175990,-217191,-201026,4192,112728,-356928,-207333,186615
5.984,0,0,0,181112,52440,-71029,353096,175718,-217293,-201097,4556,112968,-356800,-207449,186342
5.992,0,0,0,180940,52778,-70767,352920,175445,-217394,-201168,4921,113207,-356671,-207564,186068
6,0,0,0,180766,53115,-70505,352742,175172,-217494,-201239,5285,113446,-356539,-207678,185794
6.008,0,0,0,180592,53453,-70243,352562,174897,-217592,-201308,5650,113684,-356406,-207790,185518
6.016,0,0,0,180418,53790,-69981,352380,174621,-217690,-201377,6015,113922,-356271,-207902,185242
6.024,0,0,0,180243,54127,-69720,352197,174345,-217786,-201445,6380,114160,-356134,-208013,184964
6.032,0,0,0,180067,54463,-69459,352011,174068,-217881,-201513,6745,114396,-355995,-208123,184686
6.04,0,0,0,179891,54799,-69198,351824,173790,-217974,-201580,7111,114633,-355855,-208231,184407
6.048,0,0,0,179714,55135,-68937,351635,173511,-218067,-201646,7476,114869,-355712,-208338,184127
6.056,0,0,0,179537,55471,-68676,351444,173231,-218158,-201711,7841,115104,-355568,-208445,183846
6.064,0,0,0,179359,55806,-68416,351252,172951,-218248,-201775,8206,115338,-355422,-208550,183565
6.072,0,0,0,179181,56141,-68157,351057,172670,-218337,-201839,8571,115572,-355275,-208654,183283
6.08,0,0,0,179002,56475,-67897,350861,172388,-218424,-201902,8935,115805,-355125,-208757,183000
6.088,0,0,0,178823,56808,-67639,350664,172106,-218510,-201964,9299,116037,-354974,-208859,182717
6.096,0,0,0,178644,57141,-67380,350464,171823,-218595,-202025,9663,116269,-354822,-208959,182433
6.104,0,0,0,178465,57473,-67123,350264,171540,-218678,-202086,10027,116499,-354667,-209059,182148
6.112,0,0,0,178285,57805,-66865,350061,171257,-218760,-202146,10390,116729,-354512,-209157,181864
6.12,0,0,0,178104,58136,-66609,349857,170973,-218841,-202205,10753,116958,-354354,-209254,181578
6.128,0,0,0,177924,58466,-66353,349652,170688,-218920,-202263,11115,117186,-354195,-209349,181293
6.136,0,0,0,177743,58795,-66098,349445,170403,-218998,-202320,11477,117413,-354035,-209444,181007
6.144,0,0,0,177562,59123,-65843,349237,170118,-219075,-202376,11838,117639,-353873,-209537,180720
6.152,0,0,0,177381,59451,-65589,349027,169833,-219150,-202432,12198,117864,-353710,-209629,180434
6.16,0,0,0,177200,59777,-65336,348816,169548,-219224,-202487,12558,118088,-353545,-209720,180147
6.168,0,0,0,177018,60103,-65084,348604,169262,-219297,-202541,12917,118311,-353379,-209810,179860
6.176,0,0,0,176837,60427,-64833,348391,168976,-219368,-202594,13275,118533,-353211,-209898,179573
6.184,0,0,0,176655,60751,-64583,348176,168690,-219438,-202646,13632,118754,-353043,-209985,179286
6.192,0,0,0,176474,61073,-64333,347960,168404,-219506,-202698,13989,118973,-352873,-210071,178999
6.2,0,0,0,176292,61394,-64084,347743,168119,-219573,-202748,14344,119192,-352701,-210156,178712
6.208,0,0,0,176111,61714,-63837,347525,167833,-219639,-202798,14698,119409,-352529,-210239,178425
6.216,0,0,0,175929,62033,-63590,347306,167547,-219704,-202847,15052,119625,-352355,-210321,178138
6.224,0,0,0,175748,62350,-63345,347086,167262,-219767,-202895,15404,119839,-352181,-210402,177852
6.232,0,0,0,175566,62666,-63100,346865,166976,-219828,-202942,15755,120053,-352005,-210481,177565
6.24,0,0,0,175385,62981,-62857,346643,166691,-219889,-202988,16105,120265,-351828,-210559,177279
6.248,0,0,0,175204,63294,-62615,346420,166407,-219947,-203034,16454,120475,-351651,-210636,176993
6.256,0,0,0,175023,63606,-62374,346197,166122,-220005,-203078,16801,120685,-351472,-210712,176707
6.264,0,0,0,174842,63916,-62134,345972,165839,-220061,-203122,17148,120893,-351293,-210786,176422
6.272,0,0,0,174662,64225,-61896,345748,165555,-220116,-203165,17492,121099,-351112,-210859,176138
6.28,0,0,0,174482,64532,-61659,345522,165272,-220170,-203207,17835,121304,-350931,-210931,175853
6.288,0,0,0,174302,64838,-61423,345296,164990,-220222,-203248,18177,121508,-350750,-211002,175570
6.296,0,0,0,174123,65142,-61189,345069,164708,-220273,-203288,18517,121710,-350567,-211071,175287
6.304,0,0,0,173944,65444,-60956,344842,164427,-220322,-203327,18856,121910,-350384,-211139,175005
6.312,0,0,0,173765,65745,-60724,344615,164146,-220371,-203366,19193,122109,-350200,-211206,174723
6.32,0,0,0,173587,66043,-60494,344387,163867,-220417,-203404,19528,122306,-350016,-211271,174442
6.328,0,0,0,173409,66340,-60265,344159,163588,-220463,-203441,19862,122502,-349831,-211336,174162
6.336,0,0,0,173232,66635,-60038,343930,163310,-220507,-203477,20193,122696,-349646,-211399,173883
6.344,0,0,0,173056,66928,-59812,343702,163033,-220551,-203512,20523,122889,-349460,-211460,173605
6.352,0,0,0,172880,67220,-59588,343473,162757,-220592,-203546,20851,123079,-349274,-211521,173328
6.36,0,0,0,172704,67509,-59366,343245,162482,-220633,-203580,21177,123268,-349088,-211580,173052
6.368,0,0,0,172530,67796,-59145,343016,162208,-220672,-203613,21501,123456,-348902,-211638,172777
6.376,0,0,0,172356,68081,-58926,342787,161935,-220710,-203645,21823,123641,-348715,-211695,172503
6.384,0,0,0,172183,68364,-58708,342559,161664,-220747,-203676,22143,123825,-348528,-211751,172231
6.392,0,0,0,172010,68645,-58493,342331,161393,-220783,-203706,22461,124007,-348342,-211805,171959
6.4,0,0,0,171839,68924,-58279,342103,161124,-220817,-203735,22776,124188,-348155,-211858,171689
6.408,0,0,0,171668,69200,-58066,341875,160857,-220851,-203764,23089,124366,-347968,-211910,171421
6.416,0,0,0,171498,69474,-57856,341648,160591,-220883,-203792,23400,124543,-347782,-211961,171154
6.424,0,0,0,171329,69746,-57648,341421,160326,-220914,-203819,23709,124717,-347596,-212011,170888
6.432,0,0,0,171161,70015,-57441,341195,160063,-220943,-203846,24015,124890,-347410,-212059,170624
6.44,0,0,0,170994,70282,-57237,340970,159801,-220972,-203871,24318,125061,-347224,-212107,170362
6.448,0,0,0,170828,70547,-57034,340745,159541,-221000,-203896,24619,125230,-347039,-212153,170101
6.456,0,0,0,170663,70809,-56833,340521,159283,-221026,-203920,24918,125397,-346854,-212198,169842
6.464,0,0,0,170499,71069,-56635,340297,159027,-221052,-203944,25214,125562,-346669,-212242,169585
6.472,0,0,0,170336,71326,-56438,340075,158772,-221076,-203966,25507,125725,-346485,-212285,169329
6.48,0,0,0,170175,71580,-56244,339854,158520,-221100,-203988,25797,125886,-346302,-212327,169076
6.488,0,0,0,170015,71832,-56051,339633,158269,-221122,-204009,26085,126045,-346120,-212368,168824
6.496,0,0,0,169856,72081,-55861,339414,158021,-221143,-204030,26369,126203,-345938,-212407,168575
6.504,0,0,0,169698,72328,-55673,339196,157774,-221164,-204050,26651,126358,-345757,-212446,168328
6.512,0,0,0,169542,72571,-55487,338979,157530,-221183,-204069,26930,126511,-345577,-212484,168083
6.52,0,0,0,169387,72812,-55303,338764,157287,-221202,-204088,27206,126661,-345398,-212520,167840
6.528,0,0,0,169233,73050,-55122,338550,157047,-221219,-204105,27479,126810,-345220,-212556,167599
6.536,0,0,0,169081,73285,-54943,338337,156810,-221236,-204123,27749,126957,-345043,-212590,167361
6.544,0,0,0,168931,73517,-54766,338126,156575,-221252,-204139,28015,127101,-344868,-212624,167125
6.552,0,0,0,168782,73746,-54591,337917,156342,-221267,-204155,28279,127244,-344693,-212656,166892
6.56,0,0,0,168634,73972,-54419,337709,156112,-221281,-204170,28539,127384,-344520,-212688,166661
6.568,0,0,0,168488,74196,-54249,337503,155884,-221294,-204185,28795,127522,-344348,-212718,166433
6.576,0,0,0,168344,74416,-54082,337299,155659,-221307,-204199,29049,127658,-344178,-212748,166207
6.584,0,0,0,168202,74632,-53917,337097,155436,-221318,-204213,29299,127791,-344009,-212777,165984
6.592,0,0,0,168061,74846,-53755,336897,155217,-221329,-204226,29545,127923,-343842,-212805,165764
6.6,0,0,0,167922,75057,-53595,336699,155000,-221340,-204238,29788,128052,-343676,-212832,165547
6.608,0,0,0,167785,75264,-53437,336504,154786,-221349,-204250,30027,128179,-343512,-212858,165333
6.616,0,0,0,167650,75468,-53283,336310,154575,-221358,-204262,30263,128303,-343350,-212883,165121
6.624,0,0,0,167517,75668,-53131,336119,154367,-221366,-204273,30495,128425,-343190,-212907,164913
6.632,0,0,0,167385,75866,-52981,335930,154163,-221374,-204283,30723,128545,-343032,-212931,164708
6.64,0,0,0,167256,76060,-52834,335744,153961,-221381,-204293,30947,128663,-342875,-212954,164506
6.648,0,0,0,167129,76250,-52690,335560,153762,-221387,-204302,31168,128779,-342721,-212976,164307
6.656,0,0,0,167004,76437,-52548,335379,153567,-221393,-204311,31384,128892,-342569,-212997,164112
6.664,0,0,0,166880,76620,-52410,335201,153375,-221398,-204320,31597,129002,-342419,-213017,163920
6.672,0,0,0,166760,76800,-52274,335026,153187,-221403,-204328,31805,129111,-342272,-213037,163731
6.68,0,0,0,166641,76976,-52140,334853,153002,-221407,-204335,32010,129217,-342127,-213056,163545
6.688,0,0,0,166524,77148,-52010,334684,152820,-221411,-204343,32210,129320,-341984,-213074,163364
6.696,0,0,0,166410,77317,-51883,334517,152642,-221415,-204350,32406,129421,-341844,-213092,163186
6.704,0,0,0,166298,77482,-51758,334354,152468,-221418,-204356,32598,129520,-341706,-213109,163011
6.712,0,0,0,166189,77643,-51636,334194,152298,-221420,-204362,32786,129616,-341571,-213125,162840
6.72,0,0,0,166082,77801,-51517,334037,152131,-221422,-204368,32969,129710,-341439,-213140,162673
6.728,0,0,0,165977,77954,-51401,333883,151968,-221424,-204373,33148,129801,-341309,-213155,162510
6.736,0,0,0,165875,78104,-51289,333733,151809,-221425,-204378,33322,129890,-341182,-213170,162351
6.744,0,0,0,165775,78249,-51179,333586,151654,-221427,-204383,33492,129977,-341059,-213183,162196
6.752,0,0,0,165678,78391,-51072,333444,151503,-221411,-204388,33657,130061,-340938,-213196,162045
6.76,0,0,0,165584,78529,-50968,333304,151356,-221428,-204392,33817,130142,-340820,-213209,161898
6.768,0,0,0,165492,78662,-50868,333169,151213,-221412,-204396,33973,130221,-340706,-213221,161755
6.776,0,0,0,165403,78791,-50770,333037,151075,-221428,-204399,34124,130297,-340594,-213232,161616
6.784,0,0,0,165317,78917,-50676,332909,150940,-221412,-204403,34271,130371,-340486,-213243,161482
6.792,0,0,0,165233,79038,-50585,332785,150810,-221428,-204406,34412,130442,-340381,-213253,161352
6.8,0,0,0,165152,79155,-50497,332665,150685,-221427,-204409,34549,130511,-340280,-213263,161226
6.808,0,0,0,165074,79267,-50412,332550,150564,-221411,-204412,34680,130577,-340182,-213272,161105
6.816,0,0,0,164999,79375,-50331,332438,150447,-221426,-204414,34807,130640,-340088,-213281,160988
6.824,0,0,0,164927,79479,-50253,332331,150335,-221425,-204416,34929,130701,-339997,-213290,160876
6.832,0,0,0,164858,79579,-50178,332228,150228,-221424,-204419,35045,130759,-339910,-213297,160769
6.84,0,0,0,164792,79674,-50107,332129,150125,-221423,-204420,35156,130815,-339826,-213305,160666
6.848,0,0,0,164729,79764,-50039,332035,150027,-221422,-204422,35262,130867,-339746,-213312,160568
6.856,0,0,0,164669,79850,-49974,331946,149934,-221421,-204424,35363,130918,-339671,-213318,160475
6.864,0,0,0,164613,79932,-49913,331861,149846,-221419,-204425,35459,130965,-339599,-213324,160387
6.872,0,0,0,164559,80009,-49855,331781,149762,-221418,-204427,35549,131010,-339531,-213330,160303
6.88,0,0,0,164509,80081,-49801,331705,149684,-221417,-204428,35633,131052,-339467,-213335,160225
6.888,0,0,0,164461,80148,-49750,331635,149611,-221416,-204429,35712,131091,-339407,-213340,160152
6.896,0,0,0,164418,80211,-49703,331569,149542,-221415,-204430,35786,131127,-339351,-213345,160084
6.904,0,0,0,164377,80269,-49660,331508,149479,-221413,-204431,35854,131161,-339299,-213349,160021
6.912,0,0,0,164340,80322,-49620,331452,149422,-221412,-204432,35916,131191,-339252,-213353,159963
6.92,0,0,0,164306,80370,-49584,331401,149369,-221411,-204416,35973,131219,-339209,-213356,159910
6.928,0,0,0,164276,80414,-49551,331356,149322,-221410,-204433,36024,131244,-339170,-213359,159863
6.936,0,0,0,164249,80452,-49522,331315,149280,-221394,-204417,36069,131267,-339136,-213362,159821
6.944,0,0,0,164225,80486,-49497,331280,149243,-221409,-204434,36108,131286,-339106,-213364,159785
6.952,0,0,0,164205,80514,-49476,331250,149212,-221408,-204418,36142,131302,-339080,-213366,159754
6.96,0,0,0,164189,80537,-49458,331225,149187,-221392,-204435,36169,131316,-339059,-213368,159728
